_id,userId,projectName,years,startDate,endDate,projectDescription,skillsGained,mentor,client
661541ddf18a366646f04263,66154152f18a366646f01e62,Serverless Backend Development with AWS Lambda and Python,2,2024-09-28,2024-05-09,"Some rather head story letter town final. Turn field against. Soldier style build movie reveal.
Administration test over way. Daughter side art usually. Cold up company letter appear put when stop.",Alteryx,Amanda Rodriguez,"Clark, Hicks and Vaughn"
661541ddf18a366646f04264,66154152f18a366646f01e62,Data Analysis Automation with Python and Alteryx,2,2024-10-27,2024-05-09,"Join market these ability good. Whether total share technology anyone build.
Effort commercial back travel.",AWS,Sarah Bennett,Mcmahon-Walker
661541ddf18a366646f04265,66154152f18a366646f01e63,Building Scalable Web Applications with Angular and AWS,6,2024-09-30,2024-05-09,Science main others reflect. Return tonight both tonight cup will assume shake. Make should bring community star talk hair throw.,ADF,Connie Mitchell,Barton Group
661541ddf18a366646f04266,66154152f18a366646f01e63,Data Analysis Automation with Python and Alteryx,8,2024-09-21,2024-05-09,Again difficult bit analysis teacher lawyer. We agent land need citizen performance from.,AWS Lambda,Dale Hill,Stanton-Hudson
661541ddf18a366646f04267,66154152f18a366646f01e64,Serverless Backend Development with AWS Lambda and Python,5,2024-07-22,2024-05-09,Poor either avoid new. Much fire more lawyer similar option rest. Sense move lead customer law physical.,React Native,Brett Ryan,Smith-Walls
661541ddf18a366646f04268,66154152f18a366646f01e64,Creating Interactive Presentations with Slides and React,4,2024-12-10,2024-05-09,"Two receive world more. Finally wish then among read.
Usually opportunity we create. Main small price forget two develop cold. Prove college support remain consider. Focus significant our gun coach.",Power BI,David Riley,Young-Rivera
661541ddf18a366646f04269,66154152f18a366646f01e65,ETL Pipeline Implementation with ADF and Snowflake,4,2024-06-29,2024-05-09,"Rock him draw during his word six.
Exactly generation movement cold better accept. Indeed reveal PM. Remain team performance see.",React,Barry Deleon,"Berger, Kim and Conley"
661541ddf18a366646f0426a,66154152f18a366646f01e65,Data Integration Automation using Alteryx and AWS Lambda,8,2024-11-25,2024-05-09,"Senior focus tell. Small glass describe.
Central wind not condition. Support likely out understand series TV decision.",Alteryx,Becky Holt,Brown Ltd
661541ddf18a366646f0426b,66154152f18a366646f01e66,Project Management Dashboard using Power BI and Presenting,1,2024-06-16,2024-05-09,Sell political two major I. Structure author him party score authority may. Say less history physical girl what.,AWS Lambda,Peter Hawkins,Thomas-Simmons
661541ddf18a366646f0426c,66154152f18a366646f01e66,Building a Data Lake on AWS using Snowflake and Python,8,2024-09-06,2024-05-09,Begin soon positive if need impact. Pick fill already determine police. Factor above draw there service item southern. Ball continue care third water.,React Native,David Mathews,"Hubbard, Stevenson and Tucker"
661541ddf18a366646f0426d,66154152f18a366646f01e67,Creating Interactive Presentations with Slides and React,3,2025-01-04,2024-05-09,"Effect rise bill. Theory kind well stand. Black begin game executive soon receive.
Another material small through short consider. They alone budget religious candidate give.",Alteryx,Daniel Anderson,"Blair, Snyder and Brown"
661541ddf18a366646f0426e,66154152f18a366646f01e67,Mobile App Development using React Native and AWS Amplify,4,2024-12-30,2024-05-09,"Man song at recently keep control. Available her we green dark tough past government. Actually even west relate.
Everybody station choose recent perform huge new. Television early arrive.",Python,Priscilla Davila,Oneill-Hodges
661541ddf18a366646f0426f,66154152f18a366646f01e68,Creating Interactive Presentations with Slides and React,5,2025-03-04,2024-05-09,Thousand charge board. Memory traditional yourself risk foot.,AWS Lambda,Linda Davidson,Nelson Ltd
661541ddf18a366646f04270,66154152f18a366646f01e68,Data Visualization Platform Development with Power BI and React,5,2024-12-12,2024-05-09,Red throw particular history despite anything choose good. Read begin adult response.,Angular,Melissa Sosa,"Wright, Griffin and Schmitt"
661541ddf18a366646f04271,66154152f18a366646f01e69,Building a Data Lake on AWS using Snowflake and Python,3,2024-12-02,2024-05-09,Bill could carry together guess task. Let look appear race consider instead anyone. Hair amount approach position record.,AWS,Tamara Collins,Gardner and Sons
661541ddf18a366646f04272,66154152f18a366646f01e69,Data Visualization Platform Development with Power BI and React,9,2024-09-17,2024-05-09,"Source arrive visit price.
Head actually while staff manage total when management. Data government able face here any.
Government not order shoulder. Watch quite eye travel maybe almost.",Power BI,Tina Smith,Fletcher PLC
661541ddf18a366646f04273,66154152f18a366646f01e6a,React-based CMS (Content Management System) Development,8,2024-08-16,2024-05-09,Kind chair else five check. Receive treat require manager country structure friend.,ADF,Eric Wilson,Bradshaw-Murray
661541ddf18a366646f04274,66154152f18a366646f01e6a,ETL Pipeline Implementation with ADF and Snowflake,9,2025-04-06,2024-05-09,"Enough weight apply couple. You yeah among either show.
Dark outside get forward so. Artist total camera son size effort. Final much mind western ahead consider add.",Slides,Paul Chen,Butler Inc
661541ddf18a366646f04275,66154152f18a366646f01e6b,"Building a Serverless Web Application with AWS, React, and AWS Lambda",2,2024-11-04,2024-05-09,Reach career not girl employee real direction staff. Enter approach relationship memory matter away whether. Since line as market indeed reflect. As again himself staff defense church itself.,AWS Lambda,Cindy Lewis,"Torres, Hall and Taylor"
661541ddf18a366646f04276,66154152f18a366646f01e6b,PHP-based E-commerce Website Development on AWS,5,2024-11-23,2024-05-09,"Expert pattern address long certain suffer. New produce them matter.
Career next health meeting help various. National occur plant air. Later say meeting test.",Angular,Bradley Graham,Guzman-Wells
661541ddf18a366646f04277,66154152f18a366646f01e6c,PHP-based E-commerce Website Development on AWS,5,2024-07-25,2024-05-09,Service reveal cause event third blood significant. Walk great region without agent.,AWS,Kelly Thomas,Dunn-Wong
661541ddf18a366646f04278,66154152f18a366646f01e6c,"Building a Serverless Web Application with AWS, React, and AWS Lambda",1,2024-08-12,2024-05-09,"Enjoy trouble main society. A north center.
Benefit site also. Foreign campaign feel parent. Understand medical phone trade none continue.
Food simply main much. Still professional product box door.",Angular,Scott Atkins,Ramos PLC
661541ddf18a366646f04279,66154152f18a366646f01e6d,Project Management Dashboard using Power BI and Presenting,8,2024-10-28,2024-05-09,Style forget produce point career science standard. Economic hospital perhaps court cold tax. Page yard year into rich. Each Democrat cultural.,Power BI,Jason Warner,Mills PLC
661541ddf18a366646f0427a,66154152f18a366646f01e6d,Building Scalable Web Applications with Angular and AWS,5,2024-05-12,2024-05-09,"Indeed create office away. Mouth treat control probably.
Stop grow give page good. Own drug test side. World keep along agree us.
Story itself tax source benefit nearly weight keep.",AWS,Tracy Taylor,Brown-Luna
661541ddf18a366646f0427b,66154152f18a366646f01e6e,PHP-based E-commerce Website Development on AWS,2,2024-10-19,2024-05-09,Wonder fish respond daughter summer. Growth lot true class where whom once find. Source recent hear federal cell.,ADF,Eric Smith,Barron and Sons
661541ddf18a366646f0427c,66154152f18a366646f01e6e,Building a Data Lake on AWS using Snowflake and Python,4,2025-01-07,2024-05-09,"Form throughout instead our just. Stage require serve in. History along admit capital sing defense wind.
Myself listen entire. Compare issue wear.",Slides,Steven Odonnell,Lewis-Bridges
661541ddf18a366646f0427d,66154152f18a366646f01e6f,PHP-based E-commerce Website Development on AWS,4,2024-06-20,2024-05-09,Others if body away. Enjoy with also activity. Court girl early memory society finally artist investment.,Alteryx,Dillon Gordon,Neal Ltd
661541ddf18a366646f0427e,66154152f18a366646f01e6f,Mobile App Development using React Native and AWS Amplify,9,2024-11-25,2024-05-09,Thank different nor number throughout technology. Capital focus whatever assume guy fine easy.,AWS,Brandi Walker,Walker-Jimenez
661541ddf18a366646f0427f,66154152f18a366646f01e70,Data Analysis Automation with Python and Alteryx,4,2024-06-27,2024-05-09,"Civil look case.
Investment question election political seat sing. Safe example perhaps baby national.
Force four appear who. Also speak important item. Official official find including get lose kid.",React,Austin Watson,"Huff, Collins and Garcia"
661541ddf18a366646f04280,66154152f18a366646f01e70,Snowflake Data Warehouse Migration and Integration,4,2024-09-09,2024-05-09,"War bar which. Actually story war food forget involve work.
Your television answer skill production democratic. Performance final boy day question pressure position.",AWS Lambda,Curtis Nelson,"Harper, Kline and Lynch"
661541ddf18a366646f04281,66154152f18a366646f01e71,Building a Data Lake on AWS using Snowflake and Python,7,2024-11-07,2024-05-09,"Report popular former director source hand walk. Main tend action build newspaper its send.
These analysis simple move international. Marriage white important series debate fight.",PHP,Bruce Callahan,"Riley, Evans and Jones"
661541ddf18a366646f04282,66154152f18a366646f01e71,React-based CMS (Content Management System) Development,10,2024-07-27,2024-05-09,Environmental best employee maybe. Southern until half defense eight some. Shoulder at newspaper bag born heavy million. World teacher while bag standard.,Snowflake,Lee Holt,"Collins, Pierce and Navarro"
661541ddf18a366646f04283,66154152f18a366646f01e72,Data Integration Automation using Alteryx and AWS Lambda,3,2024-05-15,2024-05-09,"Government friend agree sit understand tree call care. Nothing meeting trip cup central pass.
Painting idea leader.",React Native,Daniel Bowers,Rogers and Sons
661541ddf18a366646f04284,66154152f18a366646f01e72,Project Management Dashboard using Power BI and Presenting,7,2024-05-14,2024-05-09,"Tell suffer group. Skill accept enough care lot whole. Series commercial new poor east audience.
Expect indeed find analysis join value bar. Spend administration more Mrs. Cup cut image expect power.",Slides,Michael Proctor,"Murray, Phillips and Rodriguez"
661541ddf18a366646f04285,66154152f18a366646f01e73,ETL Pipeline Implementation with ADF and Snowflake,7,2024-08-09,2024-05-09,"Light share carry free tree crime opportunity. Yet six win what surface.
More them why. Campaign north worry suggest. Accept speech ready thousand trial modern avoid seven.",Presenting,Michael Solis,Smith-Mills
661541ddf18a366646f04286,66154152f18a366646f01e73,Real-time Dashboard Development with Power BI and Snowflake,2,2024-09-16,2024-05-09,Call wish spring Mr already believe. Medical drug word can floor artist officer.,Alteryx,Tammy Sparks,"Lee, Weber and Johnson"
661541ddf18a366646f04287,66154152f18a366646f01e74,Real-time Dashboard Development with Power BI and Snowflake,10,2024-05-18,2024-05-09,Participant bar short laugh. To player large get. Now thing lose attention budget.,React Native,Lisa Cervantes,"Martin, Rios and Wade"
661541ddf18a366646f04288,66154152f18a366646f01e74,"Building a Serverless Web Application with AWS, React, and AWS Lambda",5,2024-07-11,2024-05-09,"Suddenly bed beautiful another talk rock cup. Tree magazine door point under my.
Job unit purpose long someone one tell. Remain they cover second any. Beyond approach your soon.",AWS,Phillip Hernandez,Johnson Group
